-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 01/01/2013 through 11/30/2022 
Location: Latitude  -3.1   Longitude -60.0 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 51.37 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (kW-hr/m^2/day) 
ALLSKY_KT             CERES SYN1deg All Sky Insolation Clearness Index (dimensionless) 
T2M                   MERRA-2 Temperature at 2 Meters (C) 
T2M_MAX               MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN               MERRA-2 Temperature at 2 Meters Minimum (C) 
PRECTOTCORR           MERRA-2 Precipitation Corrected (mm/day) 
RH2M                  MERRA-2 Relative Humidity at 2 Meters (%) 
WS10M                 MERRA-2 Wind Speed at 10 Meters (m/s) 
WS10M_MAX             MERRA-2 Wind Speed at 10 Meters Maximum (m/s) 
WS10M_MIN             MERRA-2 Wind Speed at 10 Meters Minimum (m/s) 
WD10M                 MERRA-2 Wind Direction at 10 Meters (Degrees) 
PS                    MERRA-2 Surface Pressure (kPa) 
-END HEADER-
YEAR,MO,DY,ALLSKY_SFC_SW_DWN,ALLSKY_KT,T2M,T2M_MAX,T2M_MIN,PRECTOTCORR,RH2M,WS10M,WS10M_MAX,WS10M_MIN,WD10M,PS
2018,7,10,3.11,0.35,25.97,27.83,24.62,9.9,87.62,1.05,1.83,0.45,161.69,100.73
2018,7,11,3.61,0.41,25.12,27.45,23.37,3.51,88.88,1.29,1.77,0.46,157.62,100.72
2018,7,12,3.99,0.45,25.58,28.09,23.65,1.1,87.44,1.47,1.94,0.71,149.88,100.78
2018,7,13,5.04,0.56,26.4,28.76,23.79,0.73,83.38,1.01,1.81,0.33,124.44,100.77
2018,7,14,5.31,0.59,26.62,28.94,25.17,0.26,82.38,0.77,1.66,0.11,114.31,100.67
2018,7,15,4.7,0.52,26.25,28.44,24.58,0.96,85.31,1.32,1.52,1.05,103.56,100.65
2018,7,16,5.59,0.62,26.12,28.79,23.88,0.54,88.44,1.47,1.85,1.02,95.12,100.71
2018,7,17,5.95,0.66,26.33,29.29,23.47,0.16,87.38,1.58,2.08,1.16,97.88,100.65
2018,7,18,5.9,0.65,26.5,29.17,23.8,1.13,86.62,1.54,2.02,1.17,95.06,100.58
2018,7,19,4.93,0.55,26.44,29.31,24.2,2.9,88.75,1.49,1.98,0.86,92.56,100.47
2018,7,20,5.44,0.6,26.55,29.36,23.95,1.13,87.38,1.59,2.16,1.16,109.81,100.47
2018,7,21,6.1,0.67,26.71,29.2,24.48,0.06,86.88,1.58,1.89,1.13,114.56,100.45
2018,7,22,6.37,0.7,26.65,29.64,23.85,0.01,85.88,1.53,2.18,1.06,121.25,100.5
2018,7,23,6.18,0.68,26.95,29.79,23.98,0.26,84.31,1.63,2.16,0.99,124.62,100.55
2018,7,24,5.0,0.55,27.31,29.98,25.4,1.3,85.38,1.38,1.74,0.88,128.31,100.63
2018,7,25,4.3,0.47,26.96,29.0,25.69,1.23,82.31,1.11,2.04,0.66,73.69,100.74
2018,7,26,4.51,0.49,26.13,27.62,24.38,10.11,85.62,0.91,1.95,0.1,153.0,100.75
2018,7,27,4.17,0.45,26.25,28.47,24.17,5.99,86.0,1.17,1.73,0.43,123.12,100.72
2018,7,28,5.29,0.58,26.9,28.91,25.46,7.01,84.69,1.06,1.7,0.48,116.19,100.62
2018,7,29,5.11,0.55,26.62,28.4,24.94,9.88,86.0,1.14,2.02,0.09,126.5,100.57
2018,7,30,3.52,0.38,26.04,27.17,24.55,3.87,89.06,0.98,1.45,0.3,95.94,100.51
2018,7,31,4.84,0.52,26.0,28.45,23.95,1.17,90.38,1.33,1.91,0.62,106.31,100.53
2018,8,1,5.75,0.62,26.76,28.96,24.76,0.05,84.25,1.15,1.66,0.33,84.88,100.49
2018,8,2,5.38,0.58,27.23,29.18,25.45,0.03,81.5,1.12,2.03,0.16,148.06,100.51
2018,8,3,5.15,0.55,26.73,29.3,24.64,1.32,85.06,1.29,1.99,0.68,93.88,100.41
2018,8,4,4.82,0.52,26.71,29.23,24.44,1.61,84.31,1.43,2.12,0.69,83.38,100.46
2018,8,5,6.34,0.68,26.73,29.65,23.84,0.45,83.69,1.59,2.05,0.82,77.44,100.47
2018,8,6,4.95,0.52,27.2,29.05,24.64,0.38,81.0,1.23,1.91,0.64,112.31,100.58
2018,8,7,5.04,0.54,27.33,29.52,25.29,1.35,81.81,1.31,1.99,0.7,89.44,100.55
2018,8,8,5.79,0.62,26.94,29.23,24.97,0.34,85.25,1.51,1.9,0.85,100.38,100.65
2018,8,9,5.72,0.6,26.97,29.8,24.37,1.36,86.0,1.59,2.05,0.89,97.44,100.69
2018,8,10,5.87,0.62,26.92,29.1,24.85,0.46,83.12,1.3,2.07,0.59,103.44,100.66
2018,8,11,5.67,0.59,27.24,29.46,25.51,0.11,80.5,1.36,2.11,0.74,129.5,100.71
2018,8,12,5.64,0.59,27.52,29.79,25.25,0.19,80.5,1.23,2.01,0.66,91.12,100.62
2018,8,13,4.37,0.46,27.04,28.19,26.23,1.94,82.56,0.82,1.38,0.34,94.25,100.5
2018,8,14,5.58,0.59,26.62,28.85,24.48,1.69,85.0,1.41,2.02,0.72,86.44,100.48
2018,8,15,6.12,0.64,26.55,28.83,24.07,0.03,81.94,1.3,2.23,0.42,73.62,100.63
2018,8,16,6.48,0.67,26.23,28.7,24.2,0.01,83.94,1.62,2.19,0.8,108.88,100.83
2018,8,17,5.6,0.58,26.62,29.87,23.39,0.27,84.62,1.59,2.09,0.95,122.75,100.83
2018,8,18,5.54,0.58,26.58,29.05,24.83,0.21,85.75,1.46,1.85,0.89,109.06,100.7
2018,8,19,3.74,0.38,26.11,28.39,24.1,2.65,88.56,1.44,1.89,0.69,94.56,100.66
2018,8,20,5.68,0.59,26.15,28.9,23.94,2.88,87.62,1.54,1.88,0.77,98.75,100.67
2018,8,21,6.13,0.63,26.71,29.9,23.73,1.41,85.19,1.44,2.04,0.81,103.38,100.7
2018,8,22,5.54,0.57,27.25,30.23,23.67,2.02,81.44,1.25,1.58,0.82,128.62,100.66
2018,8,23,3.53,0.36,27.67,30.12,25.5,7.19,78.81,0.98,1.54,0.26,114.44,100.52
2018,8,24,6.38,0.65,27.16,29.26,25.39,0.55,80.5,1.01,2.34,0.2,117.0,100.53
2018,8,25,6.57,0.67,27.33,30.65,23.74,0.47,81.81,1.75,2.3,0.91,103.31,100.57
2018,8,26,5.21,0.53,26.87,29.71,24.51,5.33,84.88,1.52,1.93,0.74,120.19,100.61
2018,8,27,4.79,0.48,26.58,29.65,24.33,3.61,84.75,1.16,1.95,0.32,121.44,100.56
2018,8,28,3.63,0.37,26.59,28.85,24.46,16.52,85.94,0.91,1.92,0.16,122.94,100.55
2018,8,29,5.06,0.51,27.09,29.86,24.63,4.26,82.31,1.28,1.73,0.58,146.75,100.5
2018,8,30,6.19,0.62,28.49,30.82,26.3,0.09,74.25,0.79,1.33,0.2,77.62,100.39
2018,8,31,6.09,0.62,28.85,31.33,25.76,0.08,72.56,0.89,1.52,0.37,138.25,100.37
2018,9,1,5.58,0.56,28.83,30.87,27.57,2.14,73.38,0.96,1.64,0.02,100.56,100.3
2018,9,2,6.06,0.61,28.42,30.8,25.94,1.0,78.31,1.39,2.05,0.8,106.56,100.28
2018,9,3,5.89,0.59,27.53,28.87,25.36,1.6,82.25,0.96,2.09,0.06,95.94,100.36
2018,9,4,3.95,0.4,28.14,30.65,25.69,2.93,74.75,1.22,1.88,0.47,183.31,100.35
2018,9,5,4.92,0.49,28.08,31.11,25.18,5.74,72.31,0.89,2.02,0.19,168.19,100.38
2018,9,6,3.55,0.35,27.87,30.79,25.62,6.74,75.62,1.17,1.68,0.59,167.06,100.46
2018,9,7,6.36,0.63,28.06,30.96,25.55,8.96,75.56,1.05,1.56,0.2,75.25,100.49
2018,9,8,4.77,0.48,27.46,29.15,25.89,9.74,80.06,0.75,1.81,0.23,173.12,100.46
2018,9,9,3.08,0.3,26.53,28.3,25.12,17.09,85.56,1.23,2.1,0.51,89.38,100.47
2018,9,10,5.08,0.5,27.38,30.19,24.75,1.7,79.12,0.96,1.5,0.29,174.0,100.44
2018,9,11,5.7,0.56,27.77,30.34,25.86,10.34,78.38,0.84,1.51,0.01,123.5,100.39
2018,9,12,3.98,0.39,27.69,29.96,25.94,2.69,80.44,0.99,1.59,0.27,79.88,100.34
2018,9,13,5.01,0.49,27.44,30.33,24.8,1.34,83.56,1.19,1.81,0.65,52.56,100.27
2018,9,14,4.49,0.44,27.14,29.33,25.28,1.18,83.19,1.38,2.11,0.74,82.19,100.22
2018,9,15,6.17,0.61,27.69,30.47,24.42,0.01,80.19,1.26,1.91,0.35,66.12,100.23
2018,9,16,5.91,0.58,28.91,31.48,26.69,0.03,72.06,0.88,2.14,0.31,134.69,100.28
2018,9,17,6.19,0.61,28.0,30.69,25.05,0.01,79.19,1.49,2.13,0.8,85.5,100.3
2018,9,18,6.85,0.67,28.21,31.0,24.98,0.0,77.69,1.23,1.89,0.38,80.56,100.31
2018,9,19,6.58,0.64,28.86,31.91,26.19,0.59,74.19,1.19,1.91,0.56,134.19,100.32
2018,9,20,6.39,0.62,28.51,31.33,25.44,0.52,75.94,1.58,2.13,0.92,88.19,100.29
2018,9,21,6.13,0.59,29.01,32.69,25.76,0.0,73.81,1.54,2.12,1.09,88.0,100.26
2018,9,22,6.41,0.62,28.52,31.87,25.12,0.09,74.69,1.29,1.76,0.61,70.19,100.23
2018,9,23,6.07,0.59,28.6,30.69,26.6,1.17,74.94,1.12,1.59,0.59,51.25,100.25
2018,9,24,6.42,0.62,28.84,31.91,25.78,0.21,73.94,1.13,1.59,0.69,142.81,100.25
2018,9,25,5.55,0.54,29.21,31.97,26.37,0.05,71.88,0.86,1.27,0.35,208.75,100.23
2018,9,26,5.22,0.51,28.83,31.4,26.84,0.59,74.88,0.98,1.48,0.16,190.19,100.19
2018,9,27,5.37,0.52,28.94,31.23,27.09,0.54,74.5,0.91,1.21,0.64,123.75,100.17
2018,9,28,5.55,0.54,29.0,30.89,27.47,6.44,73.31,0.77,1.41,0.09,151.75,100.27
2018,9,29,6.17,0.59,28.7,32.23,25.9,3.64,77.19,1.48,2.04,1.07,79.5,100.21
2018,9,30,6.8,0.66,28.96,32.51,25.79,0.57,76.12,1.48,1.95,0.96,105.75,100.17
2018,10,1,6.36,0.61,29.65,33.48,26.25,0.0,70.0,1.15,1.8,0.34,148.19,100.22
2018,10,2,6.09,0.59,30.23,33.83,27.3,0.31,66.06,0.99,1.68,0.3,168.94,100.23
2018,10,3,6.17,0.59,30.43,33.87,27.59,0.91,64.69,0.91,1.53,0.15,132.75,100.22
2018,10,4,6.35,0.61,28.83,32.26,25.62,0.47,75.62,1.44,1.79,1.09,81.25,100.27
2018,10,5,6.53,0.62,30.24,33.53,26.49,0.0,67.69,1.33,2.09,0.15,144.75,100.21
2018,10,6,5.79,0.55,30.35,33.99,27.29,0.05,66.38,1.03,1.48,0.16,221.31,100.24
2018,10,7,5.16,0.49,29.87,34.45,25.84,0.08,69.38,0.91,1.41,0.3,157.12,100.29
2018,10,8,4.95,0.48,30.11,34.2,26.66,0.05,67.44,1.1,1.49,0.51,164.0,100.26
2018,10,9,6.49,0.62,29.9,32.8,27.29,0.07,67.38,1.27,1.74,0.66,118.5,100.26
2018,10,10,6.07,0.58,30.77,34.93,26.6,0.33,62.88,1.19,1.73,0.46,98.06,100.16
2018,10,11,4.38,0.42,28.1,30.01,25.71,14.88,77.81,0.88,1.51,0.37,153.19,100.28
2018,10,12,4.71,0.45,26.33,28.05,24.84,9.05,85.69,0.92,1.81,0.25,142.75,100.42
2018,10,13,5.19,0.5,28.33,32.16,25.01,1.59,75.94,1.25,1.84,0.49,201.56,100.44
2018,10,14,6.52,0.62,29.6,33.4,26.23,0.06,71.31,1.21,1.86,0.16,193.69,100.37
2018,10,15,7.06,0.67,30.14,34.65,26.12,0.03,66.19,1.35,2.3,0.34,313.25,100.26
2018,10,16,6.61,0.63,30.37,35.74,25.54,0.0,67.69,1.24,2.14,0.12,218.31,100.11
2018,10,17,5.97,0.57,30.56,35.51,26.3,0.0,68.56,1.25,1.67,0.62,121.25,100.09
2018,10,18,6.05,0.58,28.83,31.81,26.5,0.01,77.5,1.09,1.5,0.63,123.62,100.1
2018,10,19,3.88,0.37,28.55,32.52,25.9,22.36,79.62,0.98,1.7,0.24,299.19,100.1
2018,10,20,3.77,0.36,26.27,27.9,25.16,12.86,89.19,1.03,1.48,0.6,229.75,100.21
2018,10,21,5.9,0.56,28.51,32.37,24.4,0.05,74.12,0.97,1.45,0.68,172.69,100.11
2018,10,22,5.93,0.57,29.24,32.13,26.76,0.04,73.06,1.36,1.8,0.52,97.25,100.14
2018,10,23,5.33,0.51,29.82,33.83,25.96,0.03,71.69,1.29,1.88,0.63,83.44,100.12
2018,10,24,6.06,0.58,30.87,34.33,27.34,0.01,66.44,1.26,1.86,0.81,88.25,100.2
2018,10,25,6.45,0.62,31.33,35.65,27.83,0.0,62.06,1.47,2.45,0.94,85.75,100.16
2018,10,26,6.05,0.58,31.08,35.59,26.98,2.16,64.06,1.33,1.91,0.67,179.0,100.14
2018,10,27,5.14,0.49,30.15,33.8,27.37,2.96,71.0,0.97,1.58,0.45,186.19,100.21
2018,10,28,5.05,0.48,30.15,33.17,27.42,0.22,68.56,0.83,1.45,0.32,192.31,100.21
2018,10,29,5.1,0.48,30.74,34.44,27.87,1.28,64.81,1.17,1.73,0.41,95.12,100.17
2018,10,30,4.5,0.43,30.68,34.98,26.64,1.0,66.62,1.08,1.59,0.71,53.62,100.21
2018,10,31,5.39,0.52,31.14,35.18,28.0,0.33,63.56,1.24,1.8,0.12,155.0,100.24
2018,11,1,5.22,0.5,29.25,32.42,26.88,6.17,74.75,1.05,1.77,0.12,224.81,100.27
2018,11,2,2.11,0.2,27.51,30.58,25.72,7.64,85.69,1.16,1.56,0.61,275.62,100.24
2018,11,3,3.88,0.38,27.05,29.54,25.25,3.44,85.31,1.03,1.38,0.54,302.25,100.21
2018,11,4,2.82,0.27,26.83,29.08,25.08,9.59,84.25,0.93,1.61,0.08,188.44,100.27
2018,11,5,5.56,0.53,27.71,31.69,24.51,0.13,76.12,1.11,1.73,0.58,86.38,100.19
2018,11,6,5.67,0.55,28.89,33.18,24.64,0.01,73.5,1.23,1.53,0.75,59.88,100.16
2018,11,7,4.71,0.45,29.94,34.51,25.6,0.08,67.75,1.11,1.66,0.49,77.44,100.14
2018,11,8,3.85,0.37,28.08,30.24,26.68,0.52,78.94,1.07,1.51,0.74,95.31,100.19
2018,11,9,5.59,0.54,28.89,32.13,25.69,0.6,73.69,1.2,1.87,0.15,105.81,100.17
2018,11,10,5.8,0.55,30.01,32.63,26.89,0.39,66.75,0.87,1.59,0.27,100.5,100.13
2018,11,11,5.72,0.55,31.48,35.75,27.26,0.97,59.44,1.1,1.77,0.17,106.81,100.04
2018,11,12,5.67,0.55,31.75,36.5,27.43,0.59,62.19,1.16,1.55,0.69,56.31,100.04
2018,11,13,4.76,0.46,31.77,35.99,27.93,0.02,63.0,1.2,1.81,0.76,72.5,100.06
2018,11,14,5.21,0.5,31.58,35.26,27.49,0.0,60.62,0.99,2.02,0.29,110.12,100.1
2018,11,15,4.91,0.48,30.62,34.01,28.08,3.4,65.31,1.16,1.73,0.55,205.38,100.14
2018,11,16,4.6,0.45,28.42,30.74,26.65,10.63,80.75,1.18,1.68,0.37,113.62,100.22
2018,11,17,4.21,0.41,27.73,30.13,25.98,5.49,83.88,1.0,1.85,0.23,87.5,100.21
2018,11,18,5.52,0.53,30.17,34.64,27.07,0.29,67.12,1.16,1.95,0.28,155.44,100.2
2018,11,19,5.74,0.55,30.66,34.97,25.83,0.0,62.69,1.13,1.91,0.24,183.69,100.13
2018,11,20,3.72,0.36,30.37,33.44,28.03,2.5,66.0,0.9,1.93,0.22,127.69,100.16
2018,11,21,2.78,0.27,28.45,32.05,26.36,3.34,79.38,0.91,1.65,0.1,148.56,100.22
2018,11,22,3.29,0.32,27.3,30.26,25.7,29.31,87.31,1.06,1.54,0.43,215.62,100.24
2018,11,23,1.65,0.16,26.6,28.26,25.6,20.02,89.38,1.1,1.51,0.59,93.25,100.24
2018,11,24,5.35,0.52,27.72,30.9,24.55,1.81,83.75,1.44,1.95,0.69,89.56,100.2
2018,11,25,1.84,0.18,27.58,29.08,25.8,3.51,85.5,1.09,1.9,0.65,138.19,100.24
2018,11,26,4.06,0.39,27.76,30.63,25.2,4.75,83.88,1.26,2.02,0.91,117.94,100.17
2018,11,27,1.67,0.16,26.42,27.36,25.4,6.28,92.69,1.12,1.63,0.66,143.62,100.16
2018,11,28,5.04,0.49,26.87,29.27,25.32,6.66,85.81,0.92,1.64,0.48,84.19,100.26
2018,11,29,3.99,0.39,26.8,29.24,25.01,13.49,86.19,1.13,1.7,0.56,93.25,100.32
2018,11,30,4.25,0.41,26.39,28.76,24.91,3.21,89.25,1.26,1.52,0.83,56.12,100.34
2018,12,1,4.14,0.4,27.3,30.18,24.69,2.18,83.56,1.3,1.84,0.73,52.62,100.28
2018,12,2,2.89,0.28,26.49,28.54,24.95,2.51,87.31,1.13,1.59,0.4,90.44,100.35
2018,12,3,3.7,0.36,26.15,27.99,24.9,7.76,87.12,0.8,1.45,0.3,163.75,100.38
2018,12,4,3.66,0.36,26.37,28.98,25.03,7.68,87.38,1.05,1.51,0.66,127.75,100.27
2018,12,5,2.67,0.26,25.55,27.37,24.11,3.86,91.94,1.26,1.7,0.76,96.25,100.33
2018,12,6,3.76,0.37,26.04,28.78,23.87,7.01,90.19,1.12,1.75,0.55,121.88,100.5
2018,12,7,2.14,0.21,24.39,26.05,22.59,22.07,89.56,0.58,1.45,0.13,113.5,100.73
2018,12,8,3.97,0.39,26.6,29.8,23.47,5.97,79.81,0.8,1.48,0.28,73.5,100.6
2018,12,9,5.97,0.58,26.97,29.65,24.69,13.31,83.88,0.98,1.52,0.25,87.94,100.55
2018,12,10,3.04,0.3,25.96,27.96,24.19,12.38,92.0,1.16,1.56,0.53,72.12,100.65
2018,12,11,4.58,0.45,26.12,28.64,24.11,10.75,91.06,1.37,1.86,0.97,84.19,100.66
2018,12,12,4.04,0.39,26.4,28.98,24.33,4.79,89.5,1.3,1.68,0.87,78.94,100.6
2018,12,13,2.54,0.25,25.79,27.83,24.22,20.45,92.94,1.2,1.59,0.65,95.56,100.53
2018,12,14,3.71,0.36,25.2,26.88,24.21,13.18,93.12,1.38,1.88,0.79,73.5,100.66
2018,12,15,3.97,0.39,25.75,28.68,23.48,3.15,89.81,1.38,1.95,0.76,86.0,100.73
2018,12,16,5.22,0.51,26.15,28.74,23.9,1.39,86.12,1.32,1.96,0.47,89.88,100.69
2018,12,17,5.78,0.56,26.81,30.0,23.68,1.38,83.12,1.44,1.89,0.73,84.88,100.54
2018,12,18,4.71,0.46,25.95,27.97,24.48,6.95,91.12,1.32,1.78,0.81,88.81,100.54
2018,12,19,2.13,0.21,25.83,27.89,24.55,6.72,92.69,1.21,1.48,0.6,116.0,100.51
2018,12,20,4.49,0.44,26.51,29.4,24.29,4.86,88.25,1.38,1.93,0.73,88.56,100.4
2018,12,21,3.21,0.31,26.47,28.69,24.4,18.74,89.19,1.08,1.96,0.43,112.0,100.39
2018,12,22,3.33,0.33,25.68,27.67,24.6,20.74,91.62,1.28,1.67,0.64,115.81,100.49
2018,12,23,4.41,0.43,25.82,28.08,23.82,1.13,87.0,1.07,1.76,0.2,69.19,100.52
2018,12,24,5.07,0.49,25.88,28.42,23.89,18.22,90.06,1.41,1.7,0.95,95.88,100.42
2018,12,25,4.48,0.44,26.05,28.62,24.01,5.8,91.38,1.47,2.13,0.78,85.88,100.33
2018,12,26,4.46,0.44,26.04,27.96,24.65,10.37,92.56,1.32,1.72,0.48,95.56,100.28
2018,12,27,5.22,0.51,26.38,28.72,24.55,2.34,89.56,1.34,1.8,0.43,54.88,100.23
2018,12,28,4.42,0.43,26.69,29.13,24.04,17.36,89.75,1.16,1.99,0.26,57.0,100.29
2018,12,29,5.66,0.55,25.94,27.55,25.06,6.73,89.56,1.42,1.85,0.45,49.25,100.34
2018,12,30,4.35,0.42,26.66,29.29,24.37,0.64,82.88,1.23,1.73,0.52,69.56,100.35
2018,12,31,3.88,0.38,26.48,28.74,24.74,2.41,88.0,1.27,1.7,0.43,85.44,100.36
2019,1,1,5.42,0.52,26.53,29.12,24.73,8.06,88.88,1.34,1.95,0.84,105.88,100.39
2019,1,2,4.8,0.47,26.69,29.19,24.82,8.55,90.94,1.4,1.96,0.73,109.75,100.38
2019,1,3,5.13,0.5,26.67,28.67,25.12,3.78,91.06,1.39,1.84,0.66,82.62,100.32
2019,1,4,5.85,0.57,26.79,29.05,24.86,8.13,90.19,1.35,1.97,0.49,105.25,100.39
2019,1,5,4.46,0.43,26.74,28.39,25.3,21.81,92.0,1.12,1.99,0.35,165.0,100.39
2019,1,6,3.64,0.35,25.95,27.18,24.8,9.28,94.88,0.98,1.64,0.13,190.06,100.42
2019,1,7,1.44,0.14,25.4,26.76,24.15,5.72,93.0,1.1,1.71,0.52,96.94,100.47
2019,1,8,4.04,0.39,25.27,27.31,24.0,2.66,90.94,1.54,2.45,0.76,102.5,100.54
2019,1,9,3.84,0.38,25.08,27.13,23.55,13.13,91.94,1.09,1.81,0.31,153.94,100.5
2019,1,10,2.09,0.2,24.83,27.25,23.11,34.0,89.0,1.12,1.58,0.6,102.19,100.54
2019,1,11,5.12,0.49,25.17,27.95,23.34,2.01,88.31,1.56,2.26,1.18,92.81,100.61
2019,1,12,5.32,0.52,25.69,28.84,22.99,3.27,87.25,1.57,2.23,0.66,88.5,100.54
2019,1,13,2.67,0.26,25.97,28.93,23.38,10.99,87.56,1.32,1.87,0.73,115.25,100.51
2019,1,14,5.18,0.5,25.19,27.66,23.77,9.14,92.06,1.04,1.38,0.68,89.62,100.57
2019,1,15,6.17,0.59,26.23,29.07,24.33,0.27,88.19,1.32,1.69,0.62,100.94,100.54
2019,1,16,5.83,0.56,26.29,28.81,24.15,0.56,87.69,1.57,1.96,0.92,99.5,100.6
2019,1,17,4.0,0.38,26.12,28.27,24.2,5.2,89.38,1.24,1.78,0.48,105.5,100.58
2019,1,18,6.24,0.6,26.3,28.36,24.26,5.47,88.69,1.2,1.98,0.52,112.31,100.51
2019,1,19,3.73,0.36,25.94,27.56,24.78,15.9,92.88,0.93,1.69,0.21,110.38,100.53
2019,1,20,6.12,0.59,26.19,29.27,24.14,7.83,89.0,1.2,1.45,0.87,108.56,100.53
2019,1,21,2.13,0.2,25.94,27.73,24.52,27.55,92.81,1.29,1.65,0.71,112.56,100.55
2019,1,22,3.04,0.29,26.43,28.93,24.63,10.01,90.69,1.42,1.91,0.52,112.0,100.57
2019,1,23,1.96,0.19,25.92,27.08,24.96,13.68,94.81,1.05,1.4,0.53,109.88,100.55
2019,1,24,4.51,0.43,26.34,29.2,23.83,4.33,89.44,1.25,1.77,0.6,87.25,100.46
2019,1,25,5.19,0.49,26.48,28.74,25.1,1.76,90.06,1.23,1.53,0.82,88.25,100.48
2019,1,26,5.6,0.54,26.46,28.87,24.73,2.05,89.81,1.23,1.44,0.69,108.25,100.46
2019,1,27,4.89,0.47,26.75,29.32,24.88,2.93,90.19,1.34,1.68,0.88,102.5,100.37
2019,1,28,5.33,0.51,26.77,29.52,24.63,0.57,88.31,1.49,1.94,0.84,93.06,100.38
2019,1,29,4.5,0.43,26.69,28.97,24.98,10.87,90.56,1.49,1.9,1.09,112.69,100.43
2019,1,30,3.34,0.32,26.04,27.63,24.98,7.89,94.12,1.31,1.59,0.88,103.44,100.38
2019,1,31,4.39,0.41,26.35,28.82,24.65,5.33,91.75,1.42,1.78,0.88,105.69,100.4
2019,2,1,4.79,0.45,26.44,29.2,24.37,5.1,88.62,1.22,1.53,0.68,103.81,100.44
2019,2,2,2.97,0.28,26.48,29.08,24.8,20.87,91.88,1.22,1.55,0.88,113.75,100.46
2019,2,3,3.84,0.37,25.73,27.5,24.7,4.94,92.0,1.45,1.98,0.96,107.06,100.45
2019,2,4,5.84,0.55,26.36,29.08,24.15,2.1,88.31,1.54,2.28,1.05,102.0,100.38
2019,2,5,4.05,0.38,25.97,27.51,24.85,3.32,92.38,1.15,1.64,0.47,100.56,100.4
2019,2,6,5.83,0.55,26.38,28.46,24.73,1.35,90.38,1.12,1.74,0.47,98.88,100.36
2019,2,7,5.34,0.51,26.75,28.93,24.71,1.96,88.5,1.0,1.68,0.5,121.81,100.26
2019,2,8,4.82,0.45,26.48,28.27,25.29,8.21,91.0,1.15,1.67,0.37,73.81,100.25
2019,2,9,2.08,0.2,26.08,27.64,24.98,27.77,93.56,1.09,1.41,0.48,76.12,100.32
2019,2,10,2.04,0.2,25.65,27.4,24.33,13.41,94.56,1.16,1.45,0.69,88.75,100.32
2019,2,11,3.84,0.36,26.17,28.26,24.69,25.13,93.94,1.27,1.7,0.76,88.44,100.31
2019,2,12,4.75,0.45,26.41,28.59,24.81,8.45,93.62,1.21,1.8,0.68,103.56,100.4
2019,2,13,2.31,0.22,26.15,27.51,25.13,46.87,95.25,1.04,1.42,0.29,116.38,100.47
2019,2,14,2.67,0.25,26.34,29.09,24.23,8.99,90.94,1.19,1.5,0.82,107.81,100.52
2019,2,15,4.54,0.43,26.6,29.48,24.65,2.53,87.31,1.61,2.52,1.14,81.0,100.52
2019,2,16,5.22,0.49,26.79,29.28,24.55,0.12,87.31,1.38,1.71,0.66,98.31,100.48
2019,2,17,4.9,0.46,27.26,30.15,25.09,0.1,87.12,1.34,1.69,0.85,100.38,100.47
2019,2,18,3.59,0.34,26.55,28.94,24.98,4.65,90.62,1.23,1.47,0.79,100.62,100.5
2019,2,19,4.05,0.38,25.94,27.83,24.58,12.48,93.94,1.25,1.66,0.64,87.12,100.44
2019,2,20,2.36,0.22,25.92,27.46,25.01,17.35,95.38,1.25,1.84,0.58,98.69,100.43
2019,2,21,2.73,0.26,26.01,27.92,24.82,9.33,93.75,1.12,1.82,0.64,120.56,100.48
2019,2,22,5.17,0.48,26.2,28.46,24.48,2.99,91.5,1.23,1.55,0.57,100.94,100.53
2019,2,23,4.54,0.43,26.02,28.07,24.86,9.31,92.81,1.14,1.5,0.64,95.31,100.42
2019,2,24,5.02,0.48,26.37,28.75,24.46,5.35,91.56,1.2,1.68,0.45,98.12,100.34
2019,2,25,4.0,0.38,26.25,28.72,24.39,6.21,90.88,1.38,1.73,1.06,83.25,100.4
2019,2,26,4.65,0.44,26.26,28.93,23.92,5.19,90.38,1.29,1.63,0.66,77.62,100.44
2019,2,27,3.16,0.3,26.16,28.34,24.79,14.19,89.5,1.55,2.09,0.74,82.0,100.51
2019,2,28,2.44,0.23,25.58,27.96,24.37,14.42,91.94,1.36,1.58,0.93,108.0,100.64
2019,3,1,5.74,0.54,26.18,29.17,23.59,3.81,88.44,1.27,1.7,0.41,94.25,100.6
2019,3,2,6.47,0.61,26.78,29.58,24.7,1.47,88.81,1.34,1.57,0.8,107.25,100.53
2019,3,3,6.11,0.58,26.74,29.3,25.01,1.01,89.88,1.38,1.7,1.0,106.44,100.41
2019,3,4,6.55,0.62,27.1,29.7,25.38,0.82,89.44,1.3,1.62,0.64,98.38,100.36
2019,3,5,6.18,0.59,26.72,28.55,25.34,1.0,90.88,1.41,1.85,0.87,113.44,100.49
2019,3,6,4.77,0.45,26.96,29.67,24.98,4.22,88.62,1.51,1.88,0.96,89.5,100.49
2019,3,7,5.09,0.48,26.92,29.98,24.76,4.15,88.62,1.62,2.19,1.11,96.62,100.5
