-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 01/01/2013 through 11/30/2022 
Location: Latitude  -7.5   Longitude -63.03 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 66.95 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
ALLSKY_KT             CERES SYN1deg All Sky Insolation Clearness Index (dimensionless) 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (kW-hr/m^2/day) 
T2M                   MERRA-2 Temperature at 2 Meters (C) 
T2M_MAX               MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN               MERRA-2 Temperature at 2 Meters Minimum (C) 
RH2M                  MERRA-2 Relative Humidity at 2 Meters (%) 
PRECTOTCORR           MERRA-2 Precipitation Corrected (mm/day) 
PS                    MERRA-2 Surface Pressure (kPa) 
WS10M                 MERRA-2 Wind Speed at 10 Meters (m/s) 
WS10M_MAX             MERRA-2 Wind Speed at 10 Meters Maximum (m/s) 
WS10M_MIN             MERRA-2 Wind Speed at 10 Meters Minimum (m/s) 
WD10M                 MERRA-2 Wind Direction at 10 Meters (Degrees) 
-END HEADER-
YEAR,MO,DY,ALLSKY_KT,ALLSKY_SFC_SW_DWN,T2M,T2M_MAX,T2M_MIN,RH2M,PRECTOTCORR,PS,WS10M,WS10M_MAX,WS10M_MIN,WD10M
2018,2,7,0.19,2.01,26.12,28.91,24.14,93.19,14.56,100.09,0.71,1.11,0.28,203.19
2018,2,8,0.48,5.19,26.19,29.16,24.33,91.5,30.39,100.07,0.63,1.38,0.11,98.81
2018,2,9,0.54,5.81,26.19,29.57,23.4,91.88,10.02,100.04,0.75,1.33,0.24,53.94
2018,2,10,0.29,3.14,26.15,28.46,24.3,94.19,46.95,100.12,0.73,0.94,0.24,73.81
2018,2,11,0.47,5.02,25.61,27.85,23.94,92.0,7.86,100.29,0.7,1.3,0.2,77.75
2018,2,12,0.51,5.47,26.19,29.74,23.17,90.31,26.86,100.25,0.82,1.32,0.3,61.62
2018,2,13,0.16,1.7,25.4,27.35,24.09,96.06,18.42,100.25,0.68,0.94,0.38,166.56
2018,2,14,0.52,5.54,26.0,29.67,22.98,90.06,2.07,100.31,0.7,1.25,0.3,195.88
2018,2,15,0.55,5.91,25.67,28.74,23.4,93.31,26.72,100.38,0.85,1.3,0.48,70.88
2018,2,16,0.49,5.28,25.83,28.83,23.48,87.31,9.53,100.46,0.65,1.18,0.09,144.12
2018,2,17,0.47,5.02,25.98,28.87,24.07,88.69,7.0,100.32,0.64,1.15,0.4,84.81
2018,2,18,0.4,4.32,24.92,26.8,23.19,96.12,13.24,100.18,0.69,1.22,0.18,186.31
2018,2,19,0.38,4.14,25.48,28.11,23.23,94.75,52.14,100.09,0.71,1.37,0.12,62.5
2018,2,20,0.38,4.04,25.45,27.43,23.53,93.0,43.21,100.26,0.51,0.96,0.05,52.69
2018,2,21,0.32,3.46,24.65,26.23,23.08,96.0,13.19,100.38,0.73,1.04,0.34,73.31
2018,2,22,0.38,3.99,25.52,29.26,22.63,90.0,27.97,100.31,0.64,1.07,0.1,107.69
2018,2,23,0.36,3.83,24.67,27.17,22.86,92.38,18.74,100.25,0.74,1.05,0.29,255.38
2018,2,24,0.33,3.5,24.13,26.33,22.7,95.12,12.63,100.24,0.74,1.01,0.54,171.06
2018,2,25,0.32,3.45,24.91,28.7,22.0,90.62,4.19,100.26,0.77,1.02,0.47,123.94
2018,2,26,0.45,4.8,25.33,28.25,22.57,89.5,3.65,100.32,0.77,1.19,0.37,181.06
2018,2,27,0.3,3.18,25.4,28.05,23.52,88.31,2.81,100.35,0.48,0.89,0.04,181.38
2018,2,28,0.65,6.9,25.95,29.88,22.73,87.0,0.0,100.2,0.76,1.48,0.09,104.75
2018,3,1,0.63,6.8,26.53,30.08,22.74,87.38,0.0,100.26,0.88,1.52,0.41,79.75
2018,3,2,0.48,5.18,25.74,27.42,23.98,94.75,6.42,100.33,0.84,1.43,0.31,136.38
2018,3,3,0.44,4.67,25.68,28.34,23.03,90.44,10.15,100.23,0.59,1.39,0.08,124.31
2018,3,4,0.55,5.81,26.52,29.43,24.54,86.94,1.5,100.11,0.48,1.2,0.1,133.25
2018,3,5,0.48,5.19,26.59,29.74,24.23,88.31,1.23,100.06,0.68,1.22,0.23,104.0
2018,3,6,0.59,6.23,25.85,27.82,23.94,93.81,6.35,100.17,0.7,1.3,0.06,71.38
2018,3,7,0.23,2.47,25.29,27.13,23.73,94.88,11.2,100.34,0.8,1.3,0.25,164.88
2018,3,8,0.52,5.5,26.47,30.25,23.2,88.19,2.4,100.23,0.72,1.48,0.22,103.31
2018,3,9,0.45,4.77,26.7,30.11,24.18,91.0,5.41,100.22,0.66,1.1,0.38,55.44
2018,3,10,0.19,2.02,25.81,27.92,24.3,94.69,3.48,100.26,0.71,1.33,0.23,85.31
2018,3,11,0.52,5.56,26.14,29.55,23.48,93.12,24.16,100.19,0.84,1.34,0.48,67.12
2018,3,12,0.32,3.39,26.19,28.8,24.11,93.31,9.15,100.18,0.8,1.2,0.15,61.69
2018,3,13,0.37,3.9,26.13,28.59,24.12,94.19,1.62,100.2,0.63,1.24,0.24,62.0
2018,3,14,0.45,4.74,25.55,27.69,24.13,95.0,8.32,100.27,0.7,1.27,0.18,78.44
2018,3,15,0.52,5.45,25.67,28.3,23.76,94.06,2.24,100.26,0.7,1.02,0.28,78.94
2018,3,16,0.28,2.92,25.28,27.5,23.58,94.44,4.53,100.32,0.77,1.22,0.14,106.38
2018,3,17,0.38,3.9,25.67,28.69,23.55,90.62,4.23,100.25,0.66,1.35,0.07,73.12
2018,3,18,0.53,5.53,25.77,29.87,22.93,88.81,0.72,100.12,0.75,1.43,0.09,97.25
2018,3,19,0.45,4.73,25.82,28.76,23.4,91.94,2.15,100.08,0.7,1.31,0.3,71.5
2018,3,20,0.54,5.63,26.43,30.12,23.19,88.69,1.42,100.11,0.79,1.45,0.18,83.12
2018,3,21,0.27,2.84,26.06,28.92,24.32,93.31,6.52,100.26,0.61,1.15,0.08,157.31
2018,3,22,0.55,5.67,26.14,28.99,23.93,92.69,4.33,100.24,0.65,1.12,0.14,155.25
2018,3,23,0.5,5.16,25.63,28.07,23.96,93.19,6.46,100.27,0.69,1.12,0.25,66.25
2018,3,24,0.38,3.98,24.97,27.15,23.37,94.25,5.01,100.29,0.76,1.27,0.15,37.5
2018,3,25,0.38,3.95,26.03,29.4,23.37,89.44,0.15,100.26,0.73,1.34,0.26,102.88
2018,3,26,0.42,4.31,25.87,28.76,23.65,90.88,2.78,100.24,0.74,1.29,0.21,108.31
2018,3,27,0.35,3.6,25.84,29.03,23.43,92.62,4.68,100.24,0.78,1.28,0.41,175.88
2018,3,28,0.59,5.99,25.87,28.51,23.71,91.19,0.89,100.19,0.77,1.29,0.09,115.94
2018,3,29,0.27,2.74,26.09,28.65,23.93,92.81,8.11,100.23,0.64,1.23,0.16,120.44
2018,3,30,0.52,5.3,26.28,28.82,24.65,89.62,2.83,100.2,0.62,1.2,0.12,144.44
2018,3,31,0.43,4.38,25.87,28.15,23.74,92.25,9.5,100.16,0.59,1.17,0.08,225.0
2018,4,1,0.49,4.99,24.94,26.62,23.55,94.25,24.81,100.21,0.59,1.0,0.27,118.62
2018,4,2,0.41,4.17,25.43,28.79,22.7,91.0,5.65,100.18,0.77,1.33,0.15,79.31
2018,4,3,0.45,4.55,25.13,26.73,23.64,94.44,7.5,100.18,0.59,1.12,0.08,205.56
2018,4,4,0.45,4.45,25.18,27.85,22.83,94.06,10.45,100.19,0.9,1.27,0.36,287.56
2018,4,5,0.42,4.23,25.26,28.01,23.16,92.81,3.66,100.17,0.73,1.23,0.28,308.06
2018,4,6,0.47,4.69,25.72,28.74,23.08,89.25,3.84,100.18,0.46,1.1,0.02,288.56
2018,4,7,0.41,4.1,25.57,28.43,23.29,91.56,3.92,100.23,0.55,1.27,0.06,314.69
2018,4,8,0.43,4.3,25.59,27.9,23.8,89.62,2.11,100.33,0.53,1.05,0.12,199.06
2018,4,9,0.49,4.9,25.53,28.79,23.26,89.44,16.7,100.29,0.7,1.49,0.09,119.44
2018,4,10,0.51,4.99,25.73,29.13,22.64,92.31,12.75,100.25,0.88,1.38,0.38,219.56
2018,4,11,0.3,2.9,25.74,28.15,24.11,92.25,4.01,100.21,0.83,1.15,0.22,251.19
2018,4,12,0.38,3.68,24.75,26.8,23.37,94.06,8.47,100.28,0.8,1.12,0.23,148.31
2018,4,13,0.58,5.63,25.76,29.32,23.1,89.0,1.42,100.37,0.62,0.99,0.19,65.31
2018,4,14,0.42,4.09,25.46,27.92,23.4,91.62,3.62,100.43,0.8,1.38,0.25,66.12
2018,4,15,0.41,4.03,25.66,28.47,22.94,92.62,33.96,100.53,0.95,1.38,0.48,96.69
2018,4,16,0.42,4.12,25.81,28.93,23.49,91.56,30.25,100.59,0.59,0.85,0.28,94.62
2018,4,17,0.49,4.73,25.36,28.0,23.57,90.25,0.7,100.5,0.68,0.98,0.36,98.06
2018,4,18,0.48,4.66,25.22,28.31,23.02,91.12,1.91,100.54,0.76,1.02,0.36,107.44
2018,4,19,0.53,5.12,24.81,27.19,23.08,94.44,2.0,100.55,0.8,1.28,0.27,102.81
2018,4,20,0.48,4.55,24.76,26.9,23.33,94.12,2.01,100.52,0.73,1.27,0.19,135.5
2018,4,21,0.52,4.92,25.19,27.83,22.75,92.31,1.88,100.41,0.71,1.3,0.2,140.62
2018,4,22,0.54,5.11,26.21,29.12,23.28,88.69,2.02,100.3,0.59,1.27,0.08,151.62
2018,4,23,0.58,5.5,26.49,29.42,23.36,89.31,8.82,100.35,0.72,1.47,0.14,161.38
2018,4,24,0.55,5.21,26.44,29.48,23.46,90.12,3.32,100.43,0.77,1.23,0.29,77.88
2018,4,25,0.55,5.21,26.23,28.96,24.12,89.5,1.79,100.51,0.65,1.28,0.25,150.69
2018,4,26,0.48,4.47,26.23,29.44,23.58,88.19,0.94,100.42,0.59,1.16,0.05,169.75
2018,4,27,0.5,4.71,26.61,29.44,24.69,89.44,1.82,100.32,0.58,1.1,0.15,113.5
2018,4,28,0.41,3.85,25.9,29.35,22.55,89.38,3.85,100.41,0.64,1.15,0.2,79.62
2018,4,29,0.48,4.53,25.8,28.44,23.94,90.81,1.83,100.46,0.73,1.2,0.2,116.56
2018,4,30,0.47,4.37,25.98,28.99,23.38,88.38,0.41,100.47,0.46,0.85,0.11,164.62
2018,5,1,0.4,3.71,26.47,29.12,23.53,87.75,0.54,100.52,0.53,1.25,0.11,180.94
2018,5,2,0.54,4.95,25.51,27.4,23.79,92.25,1.21,100.51,0.66,1.11,0.14,227.25
2018,5,3,0.59,5.46,25.81,28.21,24.23,89.88,0.24,100.41,0.59,0.9,0.29,127.31
2018,5,4,0.48,4.36,25.3,28.19,23.16,92.19,1.61,100.38,0.76,1.23,0.29,88.75
2018,5,5,0.63,5.75,25.8,28.84,22.69,90.31,3.35,100.4,1.0,1.57,0.38,125.25
2018,5,6,0.25,2.29,24.35,25.68,23.24,95.19,5.85,100.63,0.69,1.43,0.08,122.5
2018,5,7,0.51,4.64,25.37,28.65,22.05,91.94,9.54,100.54,0.99,1.52,0.34,190.69
2018,5,8,0.55,4.93,25.42,27.63,23.32,92.94,7.36,100.43,0.63,1.38,0.13,137.62
2018,5,9,0.47,4.24,26.17,29.34,23.44,90.12,2.94,100.42,0.76,1.38,0.05,178.12
2018,5,10,0.53,4.81,25.99,28.68,24.02,92.88,3.98,100.33,0.83,1.43,0.18,134.06
2018,5,11,0.55,4.89,26.26,29.56,23.48,90.88,0.6,100.41,0.95,1.34,0.39,64.56
2018,5,12,0.59,5.33,26.29,29.62,23.55,90.88,0.55,100.37,0.85,1.35,0.44,122.5
2018,5,13,0.38,3.36,25.17,26.62,23.77,96.0,17.31,100.32,0.78,1.35,0.17,108.31
2018,5,14,0.52,4.59,25.55,28.49,23.14,92.12,7.44,100.32,0.65,1.3,0.21,66.62
2018,5,15,0.55,4.9,25.33,28.02,23.4,89.19,0.68,100.38,0.59,1.16,0.05,69.62
2018,5,16,0.47,4.13,24.85,27.62,22.22,91.81,1.9,100.42,0.91,1.37,0.41,47.19
2018,5,17,0.5,4.38,25.48,28.96,22.5,89.56,1.84,100.34,0.73,1.29,0.27,75.5
2018,5,18,0.52,4.59,25.58,28.26,23.35,90.44,0.97,100.26,0.69,1.35,0.05,51.62
2018,5,19,0.41,3.66,25.86,28.67,23.75,89.62,0.99,100.44,0.73,1.15,0.34,124.19
2018,5,20,0.34,3.02,24.54,26.89,22.65,90.69,0.36,100.5,0.84,1.35,0.32,144.69
2018,5,21,0.33,2.86,24.53,28.03,21.48,89.94,0.54,100.42,0.66,1.16,0.18,171.19
2018,5,22,0.57,4.99,25.12,28.18,22.59,92.38,8.36,100.49,0.84,1.14,0.44,152.94
2018,5,23,0.5,4.34,25.2,28.15,22.58,93.75,12.28,100.59,0.98,1.33,0.31,141.06
2018,5,24,0.5,4.36,25.53,28.69,23.26,91.94,3.19,100.62,0.91,1.41,0.58,158.62
2018,5,25,0.62,5.43,25.78,29.15,22.93,90.38,0.26,100.49,1.0,1.36,0.38,155.69
2018,5,26,0.56,4.84,26.02,28.76,23.03,91.0,17.46,100.4,0.89,1.35,0.27,133.69
2018,5,27,0.55,4.79,25.97,28.73,23.54,90.56,5.22,100.43,0.74,1.37,0.12,119.19
2018,5,28,0.61,5.24,25.75,28.69,23.05,90.38,0.4,100.48,0.95,1.38,0.11,95.75
2018,5,29,0.5,4.31,25.88,29.09,22.94,89.94,0.09,100.42,0.89,1.3,0.32,50.69
2018,5,30,0.53,4.57,25.82,28.84,23.47,91.62,0.1,100.37,0.82,1.2,0.33,46.62
2018,5,31,0.56,4.79,25.92,29.01,23.46,91.69,0.78,100.26,0.8,1.23,0.27,50.88
2018,6,1,0.6,5.11,25.92,29.07,23.48,91.44,0.43,100.21,0.91,1.44,0.32,75.12
2018,6,2,0.61,5.21,26.08,29.08,23.53,91.12,0.0,100.35,0.87,1.12,0.44,128.25
2018,6,3,0.27,2.27,25.68,28.46,23.55,88.94,0.0,100.61,0.97,1.54,0.66,156.25
2018,6,4,0.48,4.09,24.17,26.94,21.97,89.19,0.0,100.77,0.91,1.48,0.54,190.62
2018,6,5,0.29,2.44,23.93,27.63,20.58,88.94,0.0,100.65,0.69,0.88,0.3,190.19
2018,6,6,0.38,3.23,23.84,27.4,20.24,90.75,0.8,100.43,0.84,1.35,0.41,202.69
2018,6,7,0.41,3.42,24.36,27.97,21.38,91.44,0.78,100.56,0.81,1.5,0.43,180.69
2018,6,8,0.48,4.07,25.19,28.26,23.17,90.38,0.2,100.57,0.99,1.38,0.41,161.38
2018,6,9,0.55,4.66,25.84,28.83,22.16,90.19,1.71,100.49,0.78,1.55,0.23,129.31
2018,6,10,0.57,4.78,25.92,28.15,24.48,89.56,0.86,100.42,0.66,1.15,0.16,92.12
2018,6,11,0.66,5.48,26.67,29.41,24.37,86.44,0.18,100.37,0.61,1.29,0.14,98.94
2018,6,12,0.66,5.55,26.44,29.73,22.98,87.31,0.03,100.42,0.8,1.52,0.05,190.0
2018,6,13,0.61,5.08,26.23,29.17,24.19,88.62,0.2,100.51,0.85,1.35,0.27,123.31
2018,6,14,0.62,5.19,25.42,28.52,22.88,90.94,0.04,100.6,0.95,1.41,0.35,138.12
2018,6,15,0.33,2.76,24.67,28.11,21.9,89.75,0.0,100.72,1.15,1.59,0.47,149.25
2018,6,16,0.66,5.58,23.9,27.33,21.2,89.06,0.0,100.83,1.04,1.53,0.48,169.31
2018,6,17,0.66,5.48,23.69,27.02,21.28,89.56,0.0,100.89,0.95,1.42,0.56,181.62
2018,6,18,0.66,5.55,23.48,27.03,20.8,89.56,0.0,100.89,1.09,1.36,0.55,184.5
2018,6,19,0.69,5.75,23.83,27.73,20.1,88.31,0.0,100.76,1.2,1.59,0.55,181.56
2018,6,20,0.63,5.26,24.41,28.14,20.0,87.44,0.17,100.69,1.12,1.59,0.43,160.31
2018,6,21,0.55,4.64,24.8,27.93,21.12,88.62,0.14,100.69,0.86,1.52,0.34,149.44
2018,6,22,0.46,3.84,25.09,27.83,22.33,89.5,1.07,100.6,0.88,1.45,0.37,119.06
2018,6,23,0.69,5.74,25.44,28.75,22.92,88.56,0.09,100.44,0.81,1.52,0.23,155.56
2018,6,24,0.72,5.99,24.98,28.77,21.37,88.38,0.01,100.48,1.13,1.63,0.47,115.25
2018,6,25,0.71,5.96,24.77,28.76,20.23,88.25,0.0,100.46,1.12,1.8,0.27,123.88
2018,6,26,0.7,5.85,24.69,28.62,20.84,88.44,0.01,100.45,1.03,1.6,0.35,111.56
2018,6,27,0.7,5.86,24.16,28.19,19.68,88.69,0.02,100.44,1.14,1.77,0.39,111.5
2018,6,28,0.72,6.03,24.23,27.93,19.57,85.62,0.04,100.47,1.13,1.85,0.34,113.94
2018,6,29,0.72,6.01,24.41,28.11,19.56,84.94,0.0,100.43,0.98,1.95,0.41,110.94
2018,6,30,0.72,5.99,24.77,28.58,19.7,84.5,0.0,100.34,0.91,1.8,0.25,118.38
2018,7,1,0.73,6.14,25.1,28.72,21.93,85.12,0.0,100.32,0.72,1.53,0.27,89.0
2018,7,2,0.72,6.04,24.88,28.51,21.62,84.94,0.0,100.35,0.7,1.29,0.16,106.31
2018,7,3,0.7,5.9,25.04,28.85,20.56,86.75,0.0,100.42,1.1,1.78,0.37,107.94
2018,7,4,0.7,5.89,25.18,28.58,21.14,84.94,0.0,100.4,0.88,1.6,0.23,101.19
2018,7,5,0.7,5.84,25.82,29.05,22.53,82.62,0.0,100.46,0.68,1.25,0.2,101.69
2018,7,6,0.7,5.86,25.51,29.26,22.19,86.75,0.0,100.4,0.96,1.56,0.38,80.69
2018,7,7,0.69,5.81,24.73,28.64,20.85,87.19,0.0,100.42,1.17,1.84,0.34,94.0
2018,7,8,0.66,5.63,24.83,28.87,20.07,86.56,0.0,100.51,1.15,1.82,0.27,91.06
2018,7,9,0.55,4.67,25.47,29.0,21.18,86.31,0.01,100.6,0.98,1.67,0.26,148.0
2018,7,10,0.7,5.91,23.42,26.73,20.69,86.06,0.0,100.72,0.99,1.62,0.32,191.0
2018,7,11,0.71,6.03,22.99,26.5,19.16,82.62,0.0,100.72,0.77,1.54,0.07,183.75
2018,7,12,0.58,4.9,23.67,27.38,18.84,82.94,0.04,100.71,0.88,1.63,0.24,221.31
2018,7,13,0.4,3.4,24.48,28.48,20.34,86.75,0.32,100.68,0.75,1.59,0.23,187.94
2018,7,14,0.46,3.95,25.4,29.51,21.13,87.12,0.36,100.53,0.82,1.65,0.04,256.94
2018,7,15,0.66,5.68,25.63,29.68,21.83,88.62,0.82,100.48,0.98,1.53,0.17,148.06
2018,7,16,0.61,5.24,25.93,29.63,22.54,88.5,0.5,100.55,0.99,1.51,0.27,53.69
2018,7,17,0.67,5.73,26.36,29.77,23.62,87.56,0.37,100.5,0.88,1.56,0.3,54.12
2018,7,18,0.69,5.94,25.95,29.9,22.89,87.94,0.07,100.42,1.07,1.72,0.38,48.38
2018,7,19,0.66,5.68,26.15,30.04,22.27,84.5,0.01,100.33,0.84,1.54,0.23,50.38
2018,7,20,0.66,5.68,26.12,30.12,22.39,85.62,0.0,100.34,0.98,1.59,0.33,68.75
2018,7,21,0.73,6.27,26.02,29.85,21.9,83.56,0.0,100.34,1.0,1.7,0.28,93.88
2018,7,22,0.73,6.38,25.2,29.19,20.38,80.19,0.0,100.41,0.84,1.7,0.12,130.0
2018,7,23,0.71,6.19,25.15,29.79,19.47,82.06,0.0,100.5,0.97,1.85,0.14,206.69
2018,7,24,0.73,6.41,25.1,30.02,20.55,82.62,0.0,100.58,1.09,1.68,0.16,221.62
2018,7,25,0.72,6.27,24.32,29.63,20.08,82.12,0.0,100.65,0.98,1.73,0.16,214.56
2018,7,26,0.72,6.26,24.64,29.74,19.94,79.81,0.0,100.64,0.96,1.68,0.11,203.0
2018,7,27,0.72,6.32,24.85,30.26,19.26,79.5,0.0,100.59,1.09,1.82,0.09,231.38
2018,7,28,0.59,5.16,25.51,30.76,20.11,79.69,0.06,100.48,0.93,1.73,0.05,261.88
2018,7,29,0.48,4.26,26.24,31.51,21.49,80.62,0.01,100.4,0.83,1.62,0.13,265.06
2018,7,30,0.55,4.88,26.76,31.7,22.23,80.81,0.0,100.3,0.6,1.16,0.01,162.88
2018,7,31,0.55,4.88,26.8,30.72,23.61,83.5,0.15,100.36,0.78,1.53,0.09,181.56
2018,8,1,0.42,3.74,27.12,31.35,23.04,81.56,0.4,100.33,0.7,1.3,0.11,228.12
2018,8,2,0.62,5.5,26.83,31.02,23.25,80.88,0.11,100.38,0.66,1.25,0.27,204.44
2018,8,3,0.57,5.07,26.73,31.91,22.13,80.62,0.01,100.25,0.88,1.57,0.38,203.44
2018,8,4,0.62,5.62,26.94,32.11,22.38,80.69,0.0,100.26,0.88,1.44,0.25,142.81
2018,8,5,0.62,5.63,27.64,31.98,22.85,78.0,0.13,100.3,0.64,0.93,0.06,136.06
2018,8,6,0.58,5.24,27.88,32.3,23.64,74.62,0.09,100.44,0.82,1.36,0.2,185.44
2018,8,7,0.62,5.59,27.98,32.8,24.08,75.38,0.01,100.4,0.81,1.38,0.4,197.88
2018,8,8,0.59,5.3,28.19,33.22,23.12,76.5,2.67,100.46,0.91,1.44,0.35,200.44
2018,8,9,0.48,4.39,27.76,32.43,23.92,77.75,1.6,100.52,0.78,1.21,0.32,160.94
2018,8,10,0.52,4.76,26.67,30.33,23.91,79.44,0.23,100.55,0.73,1.09,0.09,157.81
2018,8,11,0.59,5.45,27.26,32.65,22.37,75.81,0.39,100.57,0.8,1.31,0.34,165.25
2018,8,12,0.58,5.31,27.69,33.24,23.07,76.69,0.21,100.45,0.72,1.05,0.38,178.44
2018,8,13,0.63,5.83,27.93,33.32,23.26,76.38,0.67,100.3,0.72,0.96,0.27,154.62
2018,8,14,0.59,5.46,26.79,31.44,23.48,83.75,4.76,100.3,0.7,1.17,0.37,131.62
2018,8,15,0.4,3.72,26.74,31.64,22.94,80.62,2.8,100.49,0.73,1.09,0.38,181.88
2018,8,16,0.53,4.92,26.48,30.75,22.9,82.69,2.5,100.72,0.75,1.05,0.39,126.44
2018,8,17,0.59,5.46,27.59,32.44,22.85,73.88,0.02,100.71,0.76,1.34,0.25,103.88
2018,8,18,0.66,6.17,27.69,33.41,23.25,74.69,0.16,100.53,0.86,1.09,0.31,43.38
2018,8,19,0.59,5.48,27.77,33.76,23.13,75.25,3.39,100.45,0.86,1.25,0.54,39.12
2018,8,20,0.43,4.04,26.84,31.23,23.97,81.06,3.19,100.56,0.89,1.3,0.15,93.62
2018,8,21,0.53,5.03,25.59,29.98,22.98,85.0,3.7,100.68,1.02,1.44,0.65,180.44
2018,8,22,0.66,6.17,26.99,32.83,21.64,73.31,0.09,100.61,0.77,1.34,0.27,200.0
2018,8,23,0.62,5.88,27.75,34.01,22.42,70.0,0.28,100.38,0.76,1.13,0.16,126.25
2018,8,24,0.62,5.84,28.11,34.39,22.75,71.56,0.03,100.36,0.89,1.19,0.3,141.81
2018,8,25,0.55,5.3,29.02,35.51,23.89,67.25,0.58,100.43,0.75,0.98,0.34,88.38
2018,8,26,0.55,5.31,28.42,33.66,23.84,68.19,0.78,100.55,1.06,1.5,0.74,164.31
2018,8,27,0.65,6.23,28.39,35.14,22.4,61.19,0.07,100.43,0.95,1.36,0.49,126.62
2018,8,28,0.62,5.94,28.55,36.01,22.32,65.69,2.87,100.33,0.81,1.2,0.44,147.69
2018,8,29,0.54,5.23,27.47,32.7,23.7,77.5,3.45,100.35,0.67,0.96,0.29,172.38
2018,8,30,0.61,5.9,28.9,35.79,22.8,69.0,0.07,100.21,0.8,1.12,0.31,128.5
2018,8,31,0.62,6.07,29.76,36.42,23.98,66.56,0.0,100.16,0.72,1.14,0.53,131.69
2018,9,1,0.52,5.01,29.94,36.69,24.19,66.12,1.04,100.09,0.66,1.16,0.34,137.19
2018,9,2,0.55,5.33,29.26,35.77,23.97,73.19,6.14,100.14,0.68,0.9,0.2,147.56
2018,9,3,0.56,5.46,28.11,33.08,24.33,72.44,0.9,100.26,1.0,1.44,0.59,168.69
2018,9,4,0.69,6.76,28.44,35.16,23.23,53.81,0.01,100.26,1.2,1.82,0.64,189.25
2018,9,5,0.66,6.51,27.23,34.98,19.29,51.94,0.0,100.28,0.94,1.45,0.45,134.06
2018,9,6,0.56,5.54,28.48,36.4,20.77,54.25,0.0,100.26,0.9,1.45,0.25,158.5
2018,9,7,0.55,5.42,30.01,37.05,23.48,59.31,0.08,100.27,0.66,1.06,0.36,142.38
2018,9,8,0.48,4.77,30.09,36.48,24.59,61.56,0.04,100.18,0.71,1.38,0.26,202.06
2018,9,9,0.52,5.16,29.22,35.45,24.46,67.88,6.0,100.18,0.77,1.21,0.52,188.81
2018,9,10,0.46,4.59,26.9,30.86,24.45,81.25,3.47,100.26,0.77,0.98,0.49,128.5
2018,9,11,0.63,6.33,29.61,37.01,23.08,64.19,0.0,100.14,0.69,1.35,0.26,136.75
2018,9,12,0.54,5.36,30.33,37.13,24.3,63.12,0.48,100.05,0.77,1.21,0.58,117.56
2018,9,13,0.49,4.93,29.02,34.11,24.8,70.62,0.99,100.04,0.83,1.09,0.53,161.94
2018,9,14,0.59,5.95,28.55,34.67,24.09,72.69,1.28,100.03,0.7,0.91,0.34,105.0
2018,9,15,0.48,4.9,28.23,33.3,23.97,74.06,6.49,100.05,0.76,1.21,0.28,124.94
2018,9,16,0.51,5.15,28.48,33.73,23.9,74.0,3.23,100.15,0.62,0.95,0.24,189.88
2018,9,17,0.61,6.15,30.75,35.89,25.63,62.0,0.01,100.12,0.34,0.78,0.02,103.75
2018,9,18,0.59,6.02,30.57,34.55,27.49,63.56,0.26,100.12,0.43,0.74,0.17,72.0
2018,9,19,0.6,6.1,31.31,37.53,25.9,61.12,0.37,100.07,0.75,1.07,0.42,65.81
2018,9,20,0.58,5.89,30.27,35.72,24.91,66.62,2.16,100.1,0.56,0.81,0.05,118.62
2018,9,21,0.45,4.53,28.37,32.85,24.98,76.0,7.37,100.17,0.62,0.88,0.33,130.94
2018,9,22,0.51,5.16,27.64,32.84,23.87,78.62,10.65,100.14,0.67,1.21,0.24,117.75
2018,9,23,0.58,5.9,28.76,33.38,24.3,71.44,1.1,100.1,0.45,0.67,0.12,139.44
2018,9,24,0.62,6.3,30.38,36.32,25.15,64.12,0.14,100.08,0.46,1.41,0.12,161.19
2018,9,25,0.62,6.42,30.62,36.65,25.94,60.88,0.32,100.02,0.79,1.43,0.31,103.81
2018,9,26,0.61,6.27,30.51,35.76,25.24,64.62,0.67,100.0,0.52,0.7,0.25,116.06
2018,9,27,0.58,5.94,31.4,36.1,27.65,60.25,0.81,99.97,0.56,0.71,0.38,43.12
2018,9,28,0.55,5.69,29.55,34.45,25.72,67.88,0.37,100.11,0.64,1.0,0.15,123.06
2018,9,29,0.54,5.6,30.83,38.01,24.99,60.62,0.13,99.98,0.82,1.34,0.55,43.38
2018,9,30,0.55,5.79,31.12,37.48,25.38,59.5,0.02,99.96,0.78,1.04,0.37,214.5
2018,10,1,0.54,5.56,29.69,35.4,25.26,70.25,9.3,100.06,0.84,1.29,0.53,163.75
2018,10,2,0.38,3.89,28.8,33.48,24.87,76.0,1.41,100.13,0.64,0.97,0.2,192.81
2018,10,3,0.48,5.08,29.5,35.55,25.42,70.75,1.03,100.11,0.48,0.97,0.1,108.0
2018,10,4,0.55,5.77,30.46,36.78,25.03,65.38,3.24,100.11,0.7,1.11,0.43,109.44
2018,10,5,0.57,5.95,30.81,37.21,25.8,63.56,3.42,100.08,0.78,1.44,0.08,142.25
